"ID","gene","pathway"
"5561","LOC_Os08g13930","UDP-galactose biosynthesis (salvage pathway from galactose using UDP-glucose)"
"5562","LOC_Os08g13930","galactose degradation II"
"5563","LOC_Os08g13930","sucrose degradation III"
"5564","LOC_Os08g13930","UDP-glucose conversion"
"5565","LOC_Os08g13930","sucrose degradation to ethanol and lactate (anaerobic)"
"5566","LOC_Os10g22380","tetrapyrrole biosynthesis I"
"5567","LOC_Os10g22380","tRNA charging pathway"
"5568","LOC_Os03g64170","triacylglycerol degradation"
"5569","LOC_Os02g08410","phenylalanine biosynthesis I"
"5570","LOC_Os04g10569","aldoxime degradation"
"5571","LOC_Os04g10569","arginine degradation X (arginine monooxygenase pathway)"
"5572","LOC_Os04g10569","IAA biosynthesis VI (via indole-3-acetamide)"
"5573","LOC_Os04g10569","acrylonitrile degradation"
"5574","LOC_Os06g51280","aerobic respiration -- electron donor II"
"5575","LOC_Os01g57930","cardiolipin biosynthesis"
"5576","LOC_Os01g57930","phospholipid biosynthesis II"
"5577","LOC_Os01g57930","phospholipid biosynthesis I"
"5578","LOC_Os08g07300","photorespiration"
"5579","LOC_Os03g17520","cardiolipin biosynthesis"
"5580","LOC_Os03g17520","phospholipid biosynthesis II"
"5581","LOC_Os03g17520","phospholipid biosynthesis I"
"5582","LOC_Os08g01600","homogalacturonan degradation"
"5583","LOC_Os07g01340","gibberellin biosynthesis II (early C-3 hydroxylation)"
"5584","LOC_Os07g01340","gibberellin biosynthesis III (early C-13 hydroxylation)"
"5585","LOC_Os07g01340","gibberellin biosynthesis I (non C-3 non C-13 hydroxylation)"
"5586","LOC_Os07g01340","gibberellin biosynthesis III (early C-13 hydroxylation)"
"5587","LOC_Os07g01340","gibberellin biosynthesis II (early C-3 hydroxylation)"
"5588","LOC_Os07g01340","gibberellin biosynthesis I (non C-3 non C-13 hydroxylation)"
"5589","LOC_Os07g01340","gibberellin biosynthesis I (non C-3 non C-13 hydroxylation)"
"5590","LOC_Os07g01340","gibberellin biosynthesis III (early C-13 hydroxylation)"
"5591","LOC_Os07g01340","gibberellin biosynthesis I (non C-3 non C-13 hydroxylation)"
"5592","LOC_Os07g01340","gibberellin biosynthesis II (early C-3 hydroxylation)"
"5593","LOC_Os07g01340","gibberellin biosynthesis III (early C-13 hydroxylation)"
"5594","LOC_Os10g35940","folate polyglutamylation I"
"5595","LOC_Os10g35940","tetrahydrofolate biosynthesis II"
"5596","LOC_Os10g35940","folate polyglutamylation II"
"5597","LOC_Os10g35940","tetrahydrofolate biosynthesis II"
"5598","LOC_Os10g35940","folate polyglutamylation I"
"5599","LOC_Os10g35940","formylTHF biosynthesis II"
"5600","LOC_Os10g35940","folate polyglutamylation I"
"5601","LOC_Os10g35940","formylTHF biosynthesis II"
"5602","LOC_Os03g21460","methylglyoxal degradation I"
"5603","LOC_Os10g28370","chlorophyll <i>a</i> degradation"
"5604","LOC_Os01g54860","valine degradation I"
"5605","LOC_Os04g12678","cytokinins 9-<i>N</i>-glucoside biosynthesis"
"5606","LOC_Os04g12678","cytokinins 9-<i>N</i>-glucoside biosynthesis"
"5607","LOC_Os04g12678","cytokinins 9-<i>N</i>-glucoside biosynthesis"
"5608","LOC_Os04g12678","cytokinins 9-<i>N</i>-glucoside biosynthesis"
"5609","LOC_Os04g12678","cytokinins 9-<i>N</i>-glucoside biosynthesis"
"5610","LOC_Os04g12678","cytokinins 7-<i>N</i>-glucoside biosynthesis"
"5611","LOC_Os04g12678","cytokinins-<i>O</i>-glucoside biosynthesis"
"5612","LOC_Os04g12678","cytokinins-<i>O</i>-glucoside biosynthesis"
"5613","LOC_Os04g12678","cytokinins 7-<i>N</i>-glucoside biosynthesis"
"5614","LOC_Os04g12678","cytokinins-<i>O</i>-glucoside biosynthesis"
"5615","LOC_Os04g12678","cytokinins 7-<i>N</i>-glucoside biosynthesis"
"5616","LOC_Os04g12678","cytokinins 7-<i>N</i>-glucoside biosynthesis"
"5617","LOC_Os04g12678","cytokinins 9-<i>N</i>-glucoside biosynthesis"
"5618","LOC_Os04g12678","cytokinins 7-<i>N</i>-glucoside biosynthesis"
"5619","LOC_Os04g12678","cytokinins-<i>O</i>-glucoside biosynthesis"
"5620","LOC_Os04g12678","cytokinins 7-<i>N</i>-glucoside biosynthesis"
"5621","LOC_Os04g12678","cytokinins 7-<i>N</i>-glucoside biosynthesis"
"5622","LOC_Os04g12678","IAA conjugate biosynthesis I"
"5623","LOC_Os04g12678","IAA conjugate biosynthesis II"
"5624","LOC_Os06g02019","GA<sub>12</sub> biosynthesis"
"5625","LOC_Os06g02019","GA<sub>12</sub> biosynthesis"
"5626","LOC_Os06g02019","GA<sub>12</sub> biosynthesis"
"5627","LOC_Os10g25020","chlorophyll <i>a</i> degradation"
"5628","LOC_Os01g71474","cellulose biosynthesis"
"5629","LOC_Os04g20070","enterobactin biosynthesis"
"5630","LOC_Os10g26680","homogalacturonan degradation"
"5631","LOC_Os02g14570","cytokinins 7-<i>N</i>-glucoside biosynthesis"
"5632","LOC_Os02g14570","cytokinins 7-<i>N</i>-glucoside biosynthesis"
"5633","LOC_Os02g14570","cytokinins-<i>O</i>-glucoside biosynthesis"
"5634","LOC_Os02g14570","cytokinins 9-<i>N</i>-glucoside biosynthesis"
"5635","LOC_Os02g14570","cytokinins-<i>O</i>-glucoside biosynthesis"
"5636","LOC_Os02g14570","cytokinins-<i>O</i>-glucoside biosynthesis"
"5637","LOC_Os02g14570","cytokinins 9-<i>N</i>-glucoside biosynthesis"
"5638","LOC_Os02g14570","cytokinins 7-<i>N</i>-glucoside biosynthesis"
"5639","LOC_Os02g14570","cytokinins 7-<i>N</i>-glucoside biosynthesis"
"5640","LOC_Os02g14570","cytokinins 7-<i>N</i>-glucoside biosynthesis"
"5641","LOC_Os02g14570","cytokinins 9-<i>N</i>-glucoside biosynthesis"
"5642","LOC_Os02g14570","cytokinins 9-<i>N</i>-glucoside biosynthesis"
"5643","LOC_Os02g14570","cytokinins-<i>O</i>-glucoside biosynthesis"
"5644","LOC_Os02g14570","cytokinins 7-<i>N</i>-glucoside biosynthesis"
"5645","LOC_Os02g14570","cytokinins 9-<i>N</i>-glucoside biosynthesis"
"5646","LOC_Os02g14570","cytokinins 9-<i>N</i>-glucoside biosynthesis"
"5647","LOC_Os02g14570","cytokinins 7-<i>N</i>-glucoside biosynthesis"
"5648","LOC_Os04g57440","jasmonic acid biosynthesis"
"5649","LOC_Os04g57440","phospholipases"
"5650","LOC_Os04g44920","enterobactin biosynthesis"
"5651","LOC_Os06g01400","tRNA charging pathway"
"5652","LOC_Os06g01400","tRNA charging pathway"
"5653","LOC_Os01g63580","phospholipid biosynthesis I"
"5654","LOC_Os05g47640","threonine biosynthesis from homoserine"
"5655","LOC_Os11g03050","phospholipid biosynthesis II"
"5656","LOC_Os08g29170","aminopropanol biosynthesis"
"5657","LOC_Os08g29170","threonine degradation II"
"5658","LOC_Os08g29170","threonine degradation III (to methylglyoxal)"
"5659","LOC_Os05g04490","betanidin degradation"
"5660","LOC_Os02g55420","asparagine biosynthesis I"
"5661","LOC_Os02g55420","glutamine degradation III"
"5662","LOC_Os02g55420","aspartate degradation II"
"5663","LOC_Os02g55420","asparagine degradation I"
"5664","LOC_Os02g55420","aspartate biosynthesis I"
"5665","LOC_Os06g24404","triacylglycerol degradation"
"5666","LOC_Os06g11290","jasmonic acid biosynthesis"
"5667","LOC_Os11g38650","cytokinins 9-<i>N</i>-glucoside biosynthesis"
"5668","LOC_Os11g38650","cytokinins 9-<i>N</i>-glucoside biosynthesis"
"5669","LOC_Os11g38650","cytokinins-<i>O</i>-glucoside biosynthesis"
"5670","LOC_Os11g38650","cytokinins 7-<i>N</i>-glucoside biosynthesis"
"5671","LOC_Os11g38650","cytokinins 7-<i>N</i>-glucoside biosynthesis"
"5672","LOC_Os11g38650","cytokinins 9-<i>N</i>-glucoside biosynthesis"
"5673","LOC_Os11g38650","cytokinins-<i>O</i>-glucoside biosynthesis"
"5674","LOC_Os11g38650","cytokinins 7-<i>N</i>-glucoside biosynthesis"
"5675","LOC_Os11g38650","cytokinins 9-<i>N</i>-glucoside biosynthesis"
"5676","LOC_Os11g38650","cytokinins 9-<i>N</i>-glucoside biosynthesis"
"5677","LOC_Os11g38650","cytokinins 7-<i>N</i>-glucoside biosynthesis"
"5678","LOC_Os11g38650","cytokinins-<i>O</i>-glucoside biosynthesis"
"5679","LOC_Os11g38650","cytokinins 9-<i>N</i>-glucoside biosynthesis"
"5680","LOC_Os11g38650","cytokinins 7-<i>N</i>-glucoside biosynthesis"
"5681","LOC_Os11g38650","cytokinins 7-<i>N</i>-glucoside biosynthesis"
"5682","LOC_Os11g38650","cytokinins 7-<i>N</i>-glucoside biosynthesis"
"5683","LOC_Os11g38650","cytokinins-<i>O</i>-glucoside biosynthesis"
"5684","LOC_Os01g58060","aerobic respiration -- electron donor III"
"5685","LOC_Os01g58060","aerobic respiration -- electron donor II"
"5686","LOC_Os04g35030","cellulose biosynthesis"
"5687","LOC_Os03g36650","triacylglycerol degradation"
"5688","LOC_Os06g48030","betanidin degradation"
"5689","LOC_Os05g51670","brassinosteroid biosynthesis II"
"5690","LOC_Os05g51670","UDP-galactose biosynthesis (salvage pathway from galactose using UDP-glucose)"
"5691","LOC_Os05g51670","galactose degradation II"
"5692","LOC_Os05g51670","UDP-glucose conversion"
"5693","LOC_Os05g51670","dTDP-L-rhamnose biosynthesis I"
"5694","LOC_Os08g10570","purine nucleotides <i>de novo</i> biosynthesis II"
"5695","LOC_Os08g10570","purine nucleotides <i>de novo</i> biosynthesis I"
"5696","LOC_Os08g10570","purine nucleotides <i>de novo</i> biosynthesis II"
"5697","LOC_Os08g10570","purine nucleotides <i>de novo</i> biosynthesis I"
"5698","LOC_Os09g27050","ppGpp biosynthesis"
"5699","LOC_Os05g45710","cysteine biosynthesis I"
"5700","LOC_Os12g38920","&beta;-D-glucuronide degradation"
"5701","LOC_Os05g14194","vitamin E biosynthesis"
"5702","LOC_Os05g14194","plastoquinone biosynthesis"
"5703","LOC_Os05g14194","tyrosine degradation I"
"5704","LOC_Os05g14194","methylglyoxal degradation I"
"5705","LOC_Os03g56860","pentose phosphate pathway (non-oxidative branch)"
"5706","LOC_Os03g56860","Calvin cycle"
"5707","LOC_Os01g15810","betanidin degradation"
"5708","LOC_Os02g54190","homogalacturonan degradation"
"5709","LOC_Os07g05820","glutamine degradation III"
"5710","LOC_Os07g05820","glutamate biosynthesis I"
"5711","LOC_Os07g15130","xylulose-monophosphate cycle"
"5712","LOC_Os07g15130","gluconeogenesis"
"5713","LOC_Os07g15130","glycolysis IV (plant cytosol)"
"5714","LOC_Os07g15130","Calvin cycle"
"5715","LOC_Os07g15130","sucrose degradation to ethanol and lactate (anaerobic)"
"5716","LOC_Os07g15130","glycolysis I"
"5717","LOC_Os01g74650","cysteine biosynthesis I"
"5718","LOC_Os01g67430","triacylglycerol degradation"
"5719","LOC_Os04g25980","cytokinins 7-<i>N</i>-glucoside biosynthesis"
"5720","LOC_Os04g25980","cytokinins 7-<i>N</i>-glucoside biosynthesis"
"5721","LOC_Os04g25980","cytokinins 7-<i>N</i>-glucoside biosynthesis"
"5722","LOC_Os04g25980","cytokinins-<i>O</i>-glucoside biosynthesis"
"5723","LOC_Os04g25980","cytokinins 9-<i>N</i>-glucoside biosynthesis"
"5724","LOC_Os04g25980","cytokinins 9-<i>N</i>-glucoside biosynthesis"
"5725","LOC_Os04g25980","cytokinins 7-<i>N</i>-glucoside biosynthesis"
"5726","LOC_Os04g25980","cytokinins 9-<i>N</i>-glucoside biosynthesis"
"5727","LOC_Os04g25980","cytokinins 9-<i>N</i>-glucoside biosynthesis"
"5728","LOC_Os04g25980","cytokinins 9-<i>N</i>-glucoside biosynthesis"
"5729","LOC_Os04g25980","cytokinins-<i>O</i>-glucoside biosynthesis"
"5730","LOC_Os04g25980","cytokinins 7-<i>N</i>-glucoside biosynthesis"
"5731","LOC_Os04g25980","cytokinins 9-<i>N</i>-glucoside biosynthesis"
"5732","LOC_Os04g25980","cytokinins 7-<i>N</i>-glucoside biosynthesis"
"5733","LOC_Os04g25980","cytokinins-<i>O</i>-glucoside biosynthesis"
"5734","LOC_Os04g25980","cytokinins-<i>O</i>-glucoside biosynthesis"
"5735","LOC_Os04g25980","cytokinins 7-<i>N</i>-glucoside biosynthesis"
"5736","LOC_Os12g09770","phenylpropanoid biosynthesis"
"5737","LOC_Os12g19470","Calvin cycle"
"5738","LOC_Os02g12650","&gamma;-glutamyl cycle"
"5739","LOC_Os07g08030","pentose phosphate pathway (non-oxidative branch)"
"5740","LOC_Os07g08030","Calvin cycle"
"5741","LOC_Os06g36840","cysteine biosynthesis I"
"5742","LOC_Os07g49030","TCA cycle variation I"
"5743","LOC_Os07g46840","ethanol fermentation to acetate"
"5744","LOC_Os07g46840","mixed acid fermentation"
"5745","LOC_Os07g46840","oxidative ethanol degradation I"
"5746","LOC_Os07g46840","sucrose degradation to ethanol and lactate (anaerobic)"
"5747","LOC_Os07g46840","methionine degradation III"
"5748","LOC_Os07g46840","tetrapyrrole biosynthesis I"
"5749","LOC_Os07g46840","enterobactin biosynthesis"
"5750","LOC_Os07g46840","phenylalanine degradation III"
"5751","LOC_Os02g05830","Calvin cycle"
"5752","LOC_Os09g25890","trehalose biosynthesis I"
"5753","LOC_Os10g08550","gluconeogenesis"
"5754","LOC_Os10g08550","glycolysis IV (plant cytosol)"
"5755","LOC_Os10g08550","sucrose degradation to ethanol and lactate (anaerobic)"
"5756","LOC_Os10g08550","glycolysis I"
"5757","LOC_Os01g63260","brassinosteroid biosynthesis II"
"5758","LOC_Os01g63260","brassinosteroid biosynthesis II"
"5759","LOC_Os02g45660","methylerythritol phosphate pathway"
"5760","LOC_Os09g39580","triacylglycerol degradation"
"5761","LOC_Os03g52460","UDP-<i>N</i>-acetylgalactosamine biosynthesis"
"5762","LOC_Os03g52460","starch biosynthesis"
"5763","LOC_Os03g52460","dTDP-L-rhamnose biosynthesis I"
"5764","LOC_Os03g25370","betanidin degradation"
"5765","LOC_Os03g22010","betanidin degradation"
"5766","LOC_Os03g29950","pentose phosphate pathway (oxidative branch)"
"5767","LOC_Os03g24650","gluconeogenesis"
"5768","LOC_Os03g24650","glycolysis IV (plant cytosol)"
"5769","LOC_Os03g24650","Calvin cycle"
"5770","LOC_Os03g24650","sucrose degradation to ethanol and lactate (anaerobic)"
"5771","LOC_Os03g24650","glycolysis I"
"5772","LOC_Os06g11280","jasmonic acid biosynthesis"
"5773","LOC_Os01g73000","betanidin degradation"
"5774","LOC_Os01g47580","phospholipid biosynthesis II"
"5775","LOC_Os01g47580","triacylglycerol biosynthesis"
"5776","LOC_Os02g17780","<i>ent</i>-kaurene biosynthesis"
"5777","LOC_Os12g02080","betanidin degradation"
"5778","LOC_Os06g04200","starch biosynthesis"
"5779","LOC_Os05g45720","starch biosynthesis"
"5780","LOC_Os06g45820","chlorophyllide <i>a</i> biosynthesis"
"5781","LOC_Os02g47600","UDP-glucose conversion"
"5782","LOC_Os02g56100","de novo biosynthesis of pyrimidine deoxyribonucleotides"
"5783","LOC_Os05g51390","lysine degradation I"
"5784","LOC_Os02g52910","&gamma;-glutamyl cycle"
"5785","LOC_Os01g36240","betanidin degradation"
"5786","LOC_Os12g07110","acyl-CoA synthetase pathway"
"5787","LOC_Os12g07110","fatty acid &beta;-oxidation I"
"5788","LOC_Os12g07110","fatty acid &beta;-oxidation II (plant saturated)"
"5789","LOC_Os03g37290","IAA biosynthesis I"
"5790","LOC_Os02g50140","triacylglycerol degradation"
"5791","LOC_Os05g39310","IAA biosynthesis I"
"5792","LOC_Os05g39310","sucrose degradation to ethanol and lactate (anaerobic)"
"5793","LOC_Os05g39310","valine biosynthesis"
"5794","LOC_Os05g39310","isoleucine biosynthesis from threonine"
"5795","LOC_Os03g59610","abscisic acid biosynthesis"
"5796","LOC_Os03g59610","enterobactin biosynthesis"
"5797","LOC_Os03g59610","phenylalanine degradation III"
"5798","LOC_Os03g59610","ethanol fermentation to acetate"
"5799","LOC_Os03g59610","mixed acid fermentation"
"5800","LOC_Os03g59610","oxidative ethanol degradation I"
"5801","LOC_Os03g59610","sucrose degradation to ethanol and lactate (anaerobic)"
"5802","LOC_Os03g59610","methionine degradation III"
"5803","LOC_Os06g08600","enterobactin biosynthesis"
"5804","LOC_Os06g08600","phenylalanine degradation III"
"5805","LOC_Os06g08600","methionine degradation III"
"5806","LOC_Os06g08600","ethanol fermentation to acetate"
"5807","LOC_Os06g08600","mixed acid fermentation"
"5808","LOC_Os06g08600","oxidative ethanol degradation I"
"5809","LOC_Os06g08600","sucrose degradation to ethanol and lactate (anaerobic)"
"5810","LOC_Os05g07090","&beta;-alanine biosynthesis II"
"5811","LOC_Os05g07090","fatty acid &beta;-oxidation I"
"5812","LOC_Os05g07090","D-lactate fermentation to propionate and acetate"
"5813","LOC_Os04g45720","4-hydroxyproline degradation I"
"5814","LOC_Os04g45720","arginine degradation I (arginase pathway)"
"5815","LOC_Os04g45720","proline degradation I"
"5816","LOC_Os04g45720","tryptophan degradation V (side chain pathway)"
"5817","LOC_Os04g45720","tryptophan degradation V (side chain pathway)"
"5818","LOC_Os04g45720","carnitine degradation III"
"5819","LOC_Os04g45720","proline degradation II"
"5820","LOC_Os04g45720","tryptophan degradation V (side chain pathway)"
"5821","LOC_Os02g34560","sucrose degradation I"
"5822","LOC_Os05g30750","tryptophan biosynthesis"
"5823","LOC_Os02g42810","enterobactin biosynthesis"
"5824","LOC_Os06g35520","betanidin degradation"
"5825","LOC_Os12g29300","cellulose biosynthesis"
"5826","LOC_Os11g30560","enterobactin biosynthesis"
"5827","LOC_Os07g31140","brassinosteroid biosynthesis II"
"5828","LOC_Os07g31140","brassinosteroid biosynthesis II"
"5829","LOC_Os04g46450","<i>S</i>-adenosyl-L-methionine cycle"
"5830","LOC_Os04g33520","phospholipases"
"5831","LOC_Os10g38890","coenzyme A biosynthesis"
"5832","LOC_Os03g11350","cytokinins-<i>O</i>-glucoside biosynthesis"
"5833","LOC_Os03g11350","cytokinins-<i>O</i>-glucoside biosynthesis"
"5834","LOC_Os03g11350","cytokinins 7-<i>N</i>-glucoside biosynthesis"
"5835","LOC_Os03g11350","cytokinins 7-<i>N</i>-glucoside biosynthesis"
"5836","LOC_Os03g11350","cytokinins 9-<i>N</i>-glucoside biosynthesis"
"5837","LOC_Os03g11350","cytokinins 9-<i>N</i>-glucoside biosynthesis"
"5838","LOC_Os03g11350","cytokinins 7-<i>N</i>-glucoside biosynthesis"
"5839","LOC_Os03g11350","cytokinins 7-<i>N</i>-glucoside biosynthesis"
"5840","LOC_Os03g11350","cytokinins 9-<i>N</i>-glucoside biosynthesis"
"5841","LOC_Os03g11350","cytokinins 9-<i>N</i>-glucoside biosynthesis"
"5842","LOC_Os03g11350","cytokinins-<i>O</i>-glucoside biosynthesis"
"5843","LOC_Os03g11350","cytokinins-<i>O</i>-glucoside biosynthesis"
"5844","LOC_Os03g11350","cytokinins 7-<i>N</i>-glucoside biosynthesis"
"5845","LOC_Os03g11350","cytokinins 9-<i>N</i>-glucoside biosynthesis"
"5846","LOC_Os03g11350","cytokinins 7-<i>N</i>-glucoside biosynthesis"
"5847","LOC_Os03g11350","cytokinins 9-<i>N</i>-glucoside biosynthesis"
"5848","LOC_Os03g11350","cytokinins 7-<i>N</i>-glucoside biosynthesis"
"5849","LOC_Os07g35940","starch degradation"
"5850","LOC_Os02g08270","purine nucleotides <i>de novo</i> biosynthesis II"
"5851","LOC_Os02g08270","purine nucleotides <i>de novo</i> biosynthesis I"
"5852","LOC_Os02g08270","salvage pathways of purine nucleosides II (plant)"
"5853","LOC_Os02g08270","purine nucleotides <i>de novo</i> biosynthesis I"
"5854","LOC_Os03g17000","UDP-<i>N</i>-acetylgalactosamine biosynthesis"
"5855","LOC_Os03g17000","GDP-L-fucose biosynthesis I (from GDP-D-mannose)"
"5856","LOC_Os03g17000","GDP-D-rhamnose biosynthesis"
"5857","LOC_Os03g17000","UDP-galactose biosynthesis (salvage pathway from galactose using UDP-glucose)"
"5858","LOC_Os03g17000","galactose degradation II"
"5859","LOC_Os03g17000","UDP-glucose conversion"
"5860","LOC_Os03g17000","dTDP-L-rhamnose biosynthesis I"
"5861","LOC_Os03g17000","dTDP-L-rhamnose biosynthesis I"
"5862","LOC_Os03g17000","brassinosteroid biosynthesis II"
"5863","LOC_Os01g73580","sucrose degradation III"
"5864","LOC_Os01g73580","sucrose degradation I"
"5865","LOC_Os09g28420","starch degradation"
"5866","LOC_Os09g28420","starch degradation"
"5867","LOC_Os06g11720","cytokinins-<i>O</i>-glucoside biosynthesis"
